id,title,json,genre,release_date,runtime,seasons,plot
tt1872234,1995 American League Championship Series,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'1995 American League Championship Series', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Carlos Baerga, Mike Blowers, Jay Buhner, Vince Coleman', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'10 Oct 1995', u'Awards': u'N/A', u'Genre': u'Sport', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt1872234', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",sport,10 Oct 1995,n/a,n/a,
tt2359495,1995 National League Championship Series,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'1995 National League Championship Series', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Rafael Belliard, Bret Boone, Jeff Branson, Bobby Cox', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'10 Oct 1995', u'Awards': u'N/A', u'Genre': u'Sport', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2359495', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",sport,10 Oct 1995,n/a,n/a,
tt0123998,Marsalis on Music,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Marsalis on Music', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.5/10'}], u'Writer': u'N/A', u'Actors': u'David Gelb, Wynton Marsalis, David Arenas Pearlman, Sarabeth Wager', u'Type': u'series', u'imdbVotes': u'13', u'totalSeasons': u'N/A', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMzk2MTE5MjE0Nl5BMl5BanBnXkFtZTYwMzY0NDU5._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'Nominated for 2 Primetime Emmys. Another 2 nominations.', u'Genre': u'Music', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0123998', u'Metascore': u'N/A', u'imdbRating': u'8.5', u'Year': u'1995\u2013'}",music,N/A,n/a,n/a,
tt2164408,The Hot Plate: The Seiko Theory,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Hot Plate: The Seiko Theory', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Chris Biddle, Tony Bobrowski, Chad Bowman, Christopher Deacon', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'09 Oct 1995', u'Awards': u'N/A', u'Genre': u'Action, Comedy, Crime', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt2164408', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}","action, comedy, crime",09 Oct 1995,n/a,n/a,
tt3300534,Tribe Time,"{u'Plot': u'TV series exploring sub-cultures.', u'Rated': u'N/A', u'Title': u'Tribe Time', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'07 Oct 1995', u'Awards': u'N/A', u'Genre': u'Documentary, Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt3300534', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}","documentary, drama",07 Oct 1995,n/a,n/a,TV series exploring sub-cultures.
tt0129698,Midnight Mac,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Midnight Mac', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'Kyle Bowser, Bernie Mac', u'Actors': u'Bernie Mac, Reginald T. McCants, Kiki Richardson, Phillip Seed', u'Type': u'series', u'imdbVotes': u'11', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'05 Oct 1995', u'Awards': u'N/A', u'Genre': u'Comedy, Music', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0129698', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'1995\u2013'}","comedy, music",05 Oct 1995,n/a,1,
tt0145771,Family Challenge,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Family Challenge', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.1/10'}], u'Writer': u'Dave Thomas', u'Actors': u'Ray Combs', u'Type': u'series', u'imdbVotes': u'9', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'02 Oct 1995', u'Awards': u'N/A', u'Genre': u'Family, Game-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0145771', u'Metascore': u'N/A', u'imdbRating': u'6.1', u'Year': u'1995\u20131997'}","family, game-show",02 Oct 1995,60,n/a,
tt0111964,Flipper,"{u'Plot': u'Dr. Keith Ricks returns to Florida to lead a team of scientists studying dolphins.', u'Rated': u'N/A', u'Title': u'Flipper', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.4/10'}], u'Writer': u'Michael Nankin, Ernie Wallengren, Reuben Leder', u'Actors': u'Jessica Alba, Laura Donaldson, Whip Hubley, Anja Coleby', u'Type': u'series', u'imdbVotes': u'738', u'totalSeasons': u'4', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNTA4NTA4OF5BMl5BanBnXkFtZTcwNDQ1Mjg4NA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'01 Oct 1995', u'Awards': u'2 wins & 6 nominations.', u'Genre': u'Family, Drama, Adventure', u'Response': u'True', u'Language': u'English', u'Country': u'USA, Australia', u'Runtime': u'60 min', u'imdbID': u'tt0111964', u'Metascore': u'N/A', u'imdbRating': u'5.4', u'Year': u'1995\u2013'}","family, drama, adventure",01 Oct 1995,60,4,Dr. Keith Ricks returns to Florida to lead a team of scientists studying dolphins.
tt0112198,New York Daze,"{u'Plot': u'Eric, a writer that hardly ever writes, and Donny, a photographer that refuses to show his work in public, struggle with things like steady jobs and promotions that will ultimately interrupt with their dreams of being a writer and a photographer.', u'Rated': u'N/A', u'Title': u'New York Daze', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.5/10'}], u'Writer': u'Eric Schaeffer, Efrem Seeger, Donal Lardner Ward', u'Actors': u'Eric Schaeffer, Donal Lardner Ward, Portia de Rossi, Lisa Gerstein', u'Type': u'series', u'imdbVotes': u'39', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Oct 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112198', u'Metascore': u'N/A', u'imdbRating': u'7.5', u'Year': u'1995\u20131996'}",comedy,01 Oct 1995,30,1,"Eric, a writer that hardly ever writes, and Donny, a photographer that refuses to show his work in public, struggle with things like steady jobs and promotions that will ultimately interrupt with their dreams of being a writer and a photographer."
tt0112075,Misery Loves Company,"{u'Plot': u""Four unlucky in love buddies hang out at sports bar Nicky St. Hubbins run by it's namesake. Newly divorced Joe rooms with his single brother Mitch. Perry's lost track of the number of his marriages and Lewis is in therapy with his wife."", u'Rated': u'N/A', u'Title': u'Misery Loves Company', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.0/10'}], u'Writer': u'Michael Jacobs, David Trainer, Bob Young', u'Actors': u'Dennis Boutsikaris, Christopher Meloni, Julius Carry, Stephen Furst', u'Type': u'series', u'imdbVotes': u'12', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Oct 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112075', u'Metascore': u'N/A', u'imdbRating': u'7.0', u'Year': u'1995\u2013'}",comedy,01 Oct 1995,30,1,Four unlucky in love buddies hang out at sports bar Nicky St. Hubbins run by it's namesake. Newly divorced Joe rooms with his single brother Mitch. Perry's lost track of the number of his marriages and Lewis is in therapy with his wife.
tt0450924,Late Date with Sari,"{u'Plot': u'Sari Locker, talk show host and sexuality educator, candidly discussed sex and relationships with groups of regular people who revealed intimate details of their personal lives. Sari also provided advice and information in this 30 minute talk show which aired six nights each week on Lifetime. It was awarded ""Best Talk Show"" Gracie Allen Award by the American Women in Television in 1996.', u'Rated': u'N/A', u'Title': u'Late Date with Sari', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Sari Locker, Myreah Moore', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Oct 1995', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0450924', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131997'}",n/a,01 Oct 1995,n/a,n/a,"Sari Locker, talk show host and sexuality educator, candidly discussed sex and relationships with groups of regular people who revealed intimate details of their personal lives. Sari also provided advice and information in this 30 minute talk show which aired six nights each week on Lifetime. It was awarded ""Best Talk Show"" Gracie Allen Award by the American Women in Television in 1996."
tt2932394,The Good Life,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Good Life', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Edye Ellis', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Oct 1995', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'46 min', u'imdbID': u'tt2932394', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",documentary,01 Oct 1995,46,n/a,
tt0112131,Princess Gwenevere and the Jewel Riders,"{u'Plot': u'A young princess and her friends defend the kingdom of Avalon and the throne of New Camelot against the forces of evil.', u'Rated': u'N/A', u'Title': u'Starla and the Jewel Riders', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'Robert Mandell', u'Actors': u'Deborah Allison, Laura Dean, Barbara Jean Kearney, John Beach', u'Type': u'series', u'imdbVotes': u'136', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MzEyMTg1NV5BMl5BanBnXkFtZTYwNTI1Nzk4._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Animation, Adventure, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'22 min', u'imdbID': u'tt0112131', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'1995\u2013'}","animation, adventure, family",01 Sep 1995,22,2,A young princess and her friends defend the kingdom of Avalon and the throne of New Camelot against the forces of evil.
tt0463806,Bzzz!,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Bzzz!', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.7/10'}], u'Writer': u'N/A', u'Actors': u'Annie Wood, Evlin Lake', u'Type': u'series', u'imdbVotes': u'11', u'totalSeasons': u'1', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjEyNDUxNjc0N15BMl5BanBnXkFtZTcwNjQ1NDQ4NA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Game-Show', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0463806', u'Metascore': u'N/A', u'imdbRating': u'8.7', u'Year': u'1995\u20131997'}",game-show,01 Sep 1995,30,1,
tt0374397,HBO Comedy Showcase,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'HBO Comedy Showcase', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.2/10'}], u'Writer': u'N/A', u'Actors': u'Franklyn Ajaye, Louie Anderson, Dave Attell, Dan Avey', u'Type': u'series', u'imdbVotes': u'6', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0374397', u'Metascore': u'N/A', u'imdbRating': u'7.2', u'Year': u'1995\u20131997'}",comedy,01 Sep 1995,60,n/a,
tt0112005,The Home Court,"{u'Plot': u'Sydney J. Solomon, a Chicago family court judge, who can intimidate the toughest prosecuting attorney and the most hardened repeat offender. Maybe she does push too hard when it comes to ...', u'Rated': u'N/A', u'Title': u'The Home Court', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.3/10'}], u'Writer': u'Sy Dukane, Denise Moss', u'Actors': u'Pamela Reed, Charles Rocket, Meghann Haldeman, Phillip Van Dyke', u'Type': u'series', u'imdbVotes': u'11', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'30 Sep 1995', u'Awards': u'3 nominations.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112005', u'Metascore': u'N/A', u'imdbRating': u'7.3', u'Year': u'1995\u20131996'}",comedy,30 Sep 1995,30,1,"Sydney J. Solomon, a Chicago family court judge, who can intimidate the toughest prosecuting attorney and the most hardened repeat offender. Maybe she does push too hard when it comes to ..."
tt0454749,SportsFigures,"{u'Plot': u'ESPN ""SportsFigures"" is a weekly educational series that explores physics and math for middle and high school age teens using sports as the example. (Why does a curve ball curve?) Each half-hour show features a famous athlete, is shot entirely on location and is fast-paced, fun and informative. Commercial-free, ESPN ""SportsFigures"" has aired since 1995.', u'Rated': u'N/A', u'Title': u'SportsFigures', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.6/10'}], u'Writer': u'N/A', u'Actors': u'Marissa Copeland, Gregory Abbey, Kevin J. Flynn, Amanda Beard', u'Type': u'series', u'imdbVotes': u'8', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'4 wins.', u'Genre': u'Documentary, Sport', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'27 min', u'imdbID': u'tt0454749', u'Metascore': u'N/A', u'imdbRating': u'7.6', u'Year': u'1995\u20132007'}","documentary, sport",01 Sep 1995,27,n/a,"ESPN ""SportsFigures"" is a weekly educational series that explores physics and math for middle and high school age teens using sports as the example. (Why does a curve ball curve?) Each half-hour show features a famous athlete, is shot entirely on location and is fast-paced, fun and informative. Commercial-free, ESPN ""SportsFigures"" has aired since 1995."
tt0200334,The Eddie Files,"{u'Plot': u'The Eddie Files features East Harlem teacher, Kay Toliver, and her innovative approach to teaching mathematics. The series follows ""Eddie,"" a fictional student in Miss Toliver\'s classroom, as he investigates the world of careers by meeting real people in real jobs. Students discover the application of math concepts in the real world.', u'Rated': u'N/A', u'Title': u'The Eddie Files', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.4/10'}], u'Writer': u'N/A', u'Actors': u'Vincent Schiavelli, Raymond Cruz, Kamala Lopez, Kay Toliver', u'Type': u'series', u'imdbVotes': u'11', u'totalSeasons': u'2', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'30 Sep 1995', u'Awards': u'1 win.', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0200334', u'Metascore': u'N/A', u'imdbRating': u'6.4', u'Year': u'1995\u2013'}",n/a,30 Sep 1995,n/a,2,"The Eddie Files features East Harlem teacher, Kay Toliver, and her innovative approach to teaching mathematics. The series follows ""Eddie,"" a fictional student in Miss Toliver's classroom, as he investigates the world of careers by meeting real people in real jobs. Students discover the application of math concepts in the real world."
tt0401074,USA Live,"{u'Plot': u""3-hour block of live, interstitial programming around old episodes of THE PEOPLE'S COURT and LOVE CONNECTION"", u'Rated': u'N/A', u'Title': u'USA Live', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Heather S. Michaels, Renee Pezzotta, Jon Spinogatti', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0401074', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20131996'}",comedy,01 Sep 1995,n/a,n/a,"3-hour block of live, interstitial programming around old episodes of THE PEOPLE'S COURT and LOVE CONNECTION"
tt0361195,Jelly Bean Jungle,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Jelly Bean Jungle', u'Ratings': [], u'Writer': u'Paul Louis, Paul Louis Muller', u'Actors': u'Brad Abrell, Aymee Garcia, Paul Louis, Allysa Tacher', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'John Driver', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Family, Fantasy, Musical', u'Response': u'True', u'Language': u'N/A', u'Country': u'N/A', u'Runtime': u'30 min', u'imdbID': u'tt0361195', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995'}","family, fantasy, musical",01 Sep 1995,30,n/a,
tt0287206,Day &amp; Date,"{u'Plot': u'Day and Date is a nationally syndicated news and information show airing in the late afternoons on CBS and many other stations around the country.', u'Rated': u'N/A', u'Title': u'Day & Date', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Gary B. Gross, Katrina Romanoff, Linda Blair, Myreah Moore', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'5 nominations.', u'Genre': u'News', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0287206', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",news,01 Sep 1995,n/a,n/a,Day and Date is a nationally syndicated news and information show airing in the late afternoons on CBS and many other stations around the country.
tt0403797,The Road,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Road', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'N/A', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Musical', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0403797', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",musical,01 Sep 1995,n/a,n/a,
tt0828181,California Capitol Review,"{u'Plot': u'A half-hour weekly show on the Capitol and statewide politics of California.', u'Rated': u'N/A', u'Title': u'California Capitol Review', u'Ratings': [], u'Writer': u'N/A', u'Actors': u'William Bradley, Dan Schnur', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'News', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0828181', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u20132000'}",news,01 Sep 1995,30,n/a,A half-hour weekly show on the Capitol and statewide politics of California.
tt0805977,That's Home Entertainment,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u""That's Home Entertainment"", u'Ratings': [], u'Writer': u'N/A', u'Actors': u'Wil Shriner', u'Type': u'series', u'imdbVotes': u'N/A', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'01 Sep 1995', u'Awards': u'N/A', u'Genre': u'Documentary', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'N/A', u'imdbID': u'tt0805977', u'Metascore': u'N/A', u'imdbRating': u'N/A', u'Year': u'1995\u2013'}",documentary,01 Sep 1995,n/a,n/a,
tt0112094,New York News,"{u'Plot': u'The story of a New York City newspaper, headed by Louise Felcott (Mary Tyler Moore) and her team of reporters as they work on stories and deal with their private lives.', u'Rated': u'N/A', u'Title': u'New York News', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.6/10'}], u'Writer': u'N/A', u'Actors': u'Mary Tyler Moore, Gregory Harrison, Madeline Kahn, Melina Kanakaredes', u'Type': u'series', u'imdbVotes': u'19', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMWE3ZmQ2ZDItOGVhMC00MGE5LWE3MWEtMjMwMTg0ZjU1MGZiXkEyXkFqcGdeQXVyMjcyMDU4NA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'28 Sep 1995', u'Awards': u'1 nomination.', u'Genre': u'Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0112094', u'Metascore': u'N/A', u'imdbRating': u'5.6', u'Year': u'1995\u2013'}",drama,28 Sep 1995,60,1,"The story of a New York City newspaper, headed by Louise Felcott (Mary Tyler Moore) and her team of reporters as they work on stories and deal with their private lives."
tt0111892,Baywatch Nights,"{u'Plot': u'In this Baywatch spin-off, Mitch Buchannon, the reliable Los Angeles lifeguard, moonlights as a private detective who investigates and solves crimes, often in some way related to his beloved beach.', u'Rated': u'TV-PG', u'Title': u'Baywatch Nights', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'3.9/10'}], u'Writer': u'Michael Berk, Gregory J. Bonann, David Hasselhoff, Douglas Schwartz', u'Actors': u""David Hasselhoff, Angie Harmon, Eddie Cibrian, Donna D'Errico"", u'Type': u'series', u'imdbVotes': u'1,019', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIyNTIxMjQzNF5BMl5BanBnXkFtZTcwOTU5OTYxMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'25 Sep 1995', u'Awards': u'N/A', u'Genre': u'Action, Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0111892', u'Metascore': u'N/A', u'imdbRating': u'3.9', u'Year': u'1995\u20131997'}","action, drama",25 Sep 1995,60,2,"In this Baywatch spin-off, Mitch Buchannon, the reliable Los Angeles lifeguard, moonlights as a private detective who investigates and solves crimes, often in some way related to his beloved beach."
tt0112173,Space: Above and Beyond,"{u'Plot': u'The Earth is embroiled in a desperate war against alien invaders, and this series focuses on one squadron of Marine pilots involved in it.', u'Rated': u'N/A', u'Title': u'Space: Above and Beyond', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.7/10'}], u'Writer': u'Glen Morgan, James Wong', u'Actors': u'Morgan Weisser, Kristen Cloke, Rodney Rowland, Joel de la Fuente', u'Type': u'series', u'imdbVotes': u'6,613', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3MTMxNTg2M15BMl5BanBnXkFtZTcwMjkzMTIzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'24 Sep 1995', u'Awards': u'Nominated for 2 Primetime Emmys. Another 3 wins & 1 nomination.', u'Genre': u'Drama, Sci-Fi', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0112173', u'Metascore': u'N/A', u'imdbRating': u'7.7', u'Year': u'1995\u20131996'}","drama, sci-fi",24 Sep 1995,60,1,"The Earth is embroiled in a desperate war against alien invaders, and this series focuses on one squadron of Marine pilots involved in it."
tt0112022,JAG,"{u'Plot': u""Commander Harmon Rabb, Jr. and Lieutenant Colonel Sarah MacKenzie are JAG lawyers, who together investigate and litigate crimes committed by Navy and Marine personnel. Occasionally, they engage in adventurous activities in order to solve their cases. With Rabb's fighter pilot background, and MacKenzie's good looks, they are a hot team both in and out of the courtroom."", u'Rated': u'TV-14', u'Title': u'JAG', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.6/10'}], u'Writer': u'Donald P. Bellisario', u'Actors': u'David James Elliott, Patrick Labyorteaux, Catherine Bell, John M. Jackson', u'Type': u'series', u'imdbVotes': u'13,932', u'totalSeasons': u'10', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNjQ3NzIwNTA0N15BMl5BanBnXkFtZTcwMDU4Nzk0MQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'23 Sep 1995', u'Awards': u'Won 3 Primetime Emmys. Another 8 wins & 17 nominations.', u'Genre': u'Action, Crime, Drama', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0112022', u'Metascore': u'N/A', u'imdbRating': u'6.6', u'Year': u'1995\u20132005'}","action, crime, drama",23 Sep 1995,60,10,"Commander Harmon Rabb, Jr. and Lieutenant Colonel Sarah MacKenzie are JAG lawyers, who together investigate and litigate crimes committed by Navy and Marine personnel. Occasionally, they engage in adventurous activities in order to solve their cases. With Rabb's fighter pilot background, and MacKenzie's good looks, they are a hot team both in and out of the courtroom."
tt0147743,Action Man,"{u'Plot': u'The adventures of Action Man and his friends in the fight against Doctor X.', u'Rated': u'TV-Y7', u'Title': u'Action Man', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.7/10'}], u'Writer': u'N/A', u'Actors': u'Mark Griffin, Patti Allan, Gillian Barber, Nigel Bennett', u'Type': u'series', u'imdbVotes': u'294', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMzMzMjQ3NV5BMl5BanBnXkFtZTcwMjAzNjUyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'23 Sep 1995', u'Awards': u'N/A', u'Genre': u'Animation, Action, Adventure', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0147743', u'Metascore': u'N/A', u'imdbRating': u'5.7', u'Year': u'1995\u20131997'}","animation, action, adventure",23 Sep 1995,30,2,The adventures of Action Man and his friends in the fight against Doctor X.
