,json,title_rough,check,title
84,"{u'imdbID': u'tt2014553', u'Year': u'2012\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5Mjg4NzEyNV5BMl5BanBnXkFtZTgwMDY3NjMwMjE@._V1_SX300.jpg', u'Title': u""Daniel Tiger's Neighborhood""}",September 3 - Daniel Tiger's Neighborhood,0.0,Daniel Tiger's Neighborhood
85,check out later,"September 10 - The Ricki Lake Show July 19, 2013",0.0,"The Ricki Lake Show July 19, 2013"
86,"{u'imdbID': u'tt0800281', u'Year': u'2006\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQ1MTc4ODAzNl5BMl5BanBnXkFtZTcwNTc0NTM2MQ@@._V1_SX300.jpg', u'Title': u'CBS Evening News with Katie Couric'}",September 10 - Katie,0.0,Katie
87,check out later,"September 17 - Revolution May 21, 2014",0.0,"Revolution May 21, 2014"
88,"{u'imdbID': u'tt2211129', u'Year': u'2012\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNjUxMzgzNzA4Nl5BMl5BanBnXkFtZTgwNDk4MjE4NjE@._V1_SX300.jpg', u'Title': u'The Mindy Project'}",September 25 - The Mindy Project,0.0,The Mindy Project
89,"{u'imdbID': u'tt2177491', u'Year': u'2012\u20132013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTk3MzkzMjIwOF5BMl5BanBnXkFtZTcwOTMzOTEzOA@@._V1_SX300.jpg', u'Title': u'Ben and Kate'}",September 25 - Ben and Kate,0.0,Ben and Kate
90,"{u'imdbID': u'tt2182229', u'Year': u'2012\u20132014', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1ODk4MzkxNV5BMl5BanBnXkFtZTcwMzExNzc4OQ@@._V1_SX300.jpg', u'Title': u'The Neighbors'}",September 26 - The Neighbors,0.0,The Neighbors
91,"{u'imdbID': u'tt2191671', u'Year': u'2012\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BOTMyNDcxNjg2Nl5BMl5BanBnXkFtZTgwODM4NDQwMDI@._V1_SX300.jpg', u'Title': u'Elementary'}",September 27 - Elementary,0.0,Elementary
92,"{u'imdbID': u'tt2197797', u'Year': u'2012\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3MDU1NjUyNF5BMl5BanBnXkFtZTcwNzk2NTQ1OA@@._V1_SX300.jpg', u'Title': u'666 Park Avenue'}",September 30 - 666 Park Avenue,0.0,666 Park Avenue
93,"{u'imdbID': u'tt2261391', u'Year': u'2012\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4NDA4MDcyOV5BMl5BanBnXkFtZTgwMjgwNjMwMDI@._V1_SX300.jpg', u'Title': u'Chicago Fire'}",October 10 - Chicago Fire,0.0,Chicago Fire
94,"{u'imdbID': u'tt2281375', u'Year': u'2012\u20132017', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NTE0NzkyMF5BMl5BanBnXkFtZTgwMjAwMzg5NjE@._V1_SX300.jpg', u'Title': u'Nashville'}",October 10 - Nashville,0.0,Nashville
95,"{u'imdbID': u'tt1675276', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNzAzOTM3Njk3N15BMl5BanBnXkFtZTgwNTg2NjA4MTE@._V1_SX300.jpg', u'Title': u'Dan Vs.'}",January 1 - Dan Vs.,0.0,Dan Vs.
96,"{u'imdbID': u'tt1638319', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NzE5OTM2N15BMl5BanBnXkFtZTcwNTc1Nzg1NA@@._V1_SX300.jpg', u'Title': u'House of Anubis'}",January 1 - House of Anubis,0.0,House of Anubis
97,"{u'imdbID': u'tt1625330', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNTUwNzMzNjExNl5BMl5BanBnXkFtZTcwMzkwMTcyNA@@._V1_SX300.jpg', u'Title': u'Live to Dance'}",January 4 - Live to Dance,0.0,Live to Dance
98,"{u'imdbID': u'tt1641384', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzNTc4NDAyMV5BMl5BanBnXkFtZTcwODcwMzMzOQ@@._V1._CR0,45,418,647_SX89_AL_.jpg_V1_SX300.jpg', u'Title': u'Young Justice'}",January 7 - Young Justice,0.0,Young Justice
99,check out later,January 7 - Your OWN Show: Oprah's Search for the Next TV Star,0.0,Your OWN Show: Oprah's Search for the Next TV Star
100,"{u'imdbID': u'tt1561755', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2MzI0NTQ3OV5BMl5BanBnXkFtZTgwODMyMzc1MDE@._V1_SX300.jpg', u'Title': u""Bob's Burgers""}",January 9 - Bob's Burgers,0.0,Bob's Burgers
101,"{u'imdbID': u'tt1593823', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTM3MTAyMzAwMV5BMl5BanBnXkFtZTcwMjU4NzQxNA@@._V1_SX300.jpg', u'Title': u'The Cape'}",January 9 - The Cape,0.0,The Cape
102,"{u'imdbID': u'tt1582350', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTYzNzk0OTk3OV5BMl5BanBnXkFtZTgwNjUzNzA4MzE@._V1_SX300.jpg', u'Title': u'Episodes'}",January 9 - Episodes,0.0,Episodes
103,"{u'imdbID': u'tt1586680', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU5NDgyNTk0N15BMl5BanBnXkFtZTgwNzk1NTk4OTE@._V1_SX300.jpg', u'Title': u'Shameless'}",January 9 - Shameless,0.0,Shameless
104,"{u'imdbID': u'tt1676701', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTk2NzM3NzUyMl5BMl5BanBnXkFtZTcwNzMxMzg0NA@@._V1_SX300.jpg', u'Title': u""Let's Stay Together""}",January 11 - Let's Stay Together,0.0,Let's Stay Together
105,"{u'imdbID': u'tt1379690', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTYzOTI4MzEwMl5BMl5BanBnXkFtZTcwMzA4MDcyNA@@._V1_SX300.jpg', u'Title': u'Lights Out'}",January 11 - Lights Out,0.0,Lights Out
106,"{u'imdbID': u'tt1717500', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNTdhNzdjNzctMTEzNC00YTYyLWE4MjItOTUxMzkxYWIxNjc5XkEyXkFqcGdeQXVyNzIyMDM4Ng@@._V1_SX300.jpg', u'Title': u'Onion SportsDome'}",January 11 - Onion SportsDome,0.0,Onion SportsDome
107,"{u'imdbID': u'tt1587694', u'Year': u'2011', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMzODM3ODIwNF5BMl5BanBnXkFtZTcwNjk3MDMzNA@@._V1_SX300.jpg', u'Title': u'Off the Map'}",January 12 - Off the Map,0.0,Off the Map
108,"{u'imdbID': u'tt1828758', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Police Women of Cincinnati'}",January 13 - Police Women of Cincinnati,0.0,Police Women of Cincinnati
109,"{u'imdbID': u'tt2141591', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjEwMzc0MDcwNV5BMl5BanBnXkFtZTgwNTE3NjAxMzE@._V1_SX300.jpg', u'Title': u'Aircrash Confidential'}",January 17 - Aircrash Confidential,0.0,Aircrash Confidential
110,"{u'imdbID': u'tt1595680', u'Year': u'2011\u20132014', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4NjU3ODcxOF5BMl5BanBnXkFtZTgwNjY4Mjk5MDE@._V1_SX300.jpg', u'Title': u'Being Human'}",January 17 - Being Human,0.0,Being Human
111,"{u'imdbID': u'tt1582453', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MDgyMzEwNF5BMl5BanBnXkFtZTcwODA3MDU0NA@@._V1_SX300.jpg', u'Title': u""Harry's Law""}",January 17 - Harry's Law,0.0,Harry's Law
112,,January 17 - Heavy,0.0,Heavy
113,"{u'imdbID': u'tt0840196', u'Year': u'2007\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE3MzMxNjUwMF5BMl5BanBnXkFtZTcwNTkwOTE2Mg@@._V1_SX300.jpg', u'Title': u'Skins'}",January 17 - Skins,0.0,Skins
114,"{u'imdbID': u'tt1615925', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQxNjUzMzgzNF5BMl5BanBnXkFtZTgwNTg5MTgwMzE@._V1_SX300.jpg', u'Title': u'Supah Ninjas'}",January 17 - Supah Ninjas,0.0,Supah Ninjas
115,"{u'imdbID': u'tt1771742', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg2NzY2NTAzOV5BMl5BanBnXkFtZTgwMzk5NDIxMzE@._V1_SX300.jpg', u'Title': u'Restaurant: Impossible'}",January 19 - Restaurant: Impossible,0.0,Restaurant: Impossible
116,"{u'imdbID': u'tt1570987', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMjA3NjE3N15BMl5BanBnXkFtZTcwODg0MTExNg@@._V1_SX300.jpg', u'Title': u'Retired at 35'}",January 19 - Retired at 35,0.0,Retired at 35
117,"{u'imdbID': u'tt1586676', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc1MDY3MzA0Nl5BMl5BanBnXkFtZTcwNzg4MTA3Nw@@._V1_SX300.jpg', u'Title': u'Fairly Legal'}",January 20 - Fairly Legal,0.0,Fairly Legal
118,"{u'imdbID': u'tt1595856', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTUwNTYwMDc3MV5BMl5BanBnXkFtZTcwNzc5MjYzNA@@._V1_SX300.jpg', u'Title': u'Perfect Couples'}",January 20 - Perfect Couples,0.0,Perfect Couples
119,check out later,January 23 - Kourtney and Kim Take New York,0.0,Kourtney and Kim Take New York
120,"{u'imdbID': u'tt1879603', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NTc0MjQ1MF5BMl5BanBnXkFtZTgwNDAwOTcwMzE@._V1_SX300.jpg', u'Title': u'Mongo Wrestling Alliance'}",January 23 - Mongo Wrestling Alliance,0.0,Mongo Wrestling Alliance
121,"{u'imdbID': u'tt0965404', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjEyNzEwMzA5Nl5BMl5BanBnXkFtZTgwNzA4NDcwMzE@._V1_SX300.jpg', u'Title': u'Bubble Guppies'}",January 24 - Bubble Guppies,0.0,Bubble Guppies
122,"{u'imdbID': u'tt1663641', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNTUzMTk4NDU2MV5BMl5BanBnXkFtZTcwMjk4ODgzNA@@._V1_SX300.jpg', u'Title': u'Face Off'}",January 26 - Face Off,0.0,Face Off
123,"{u'imdbID': u'tt1707394', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjI1MjM2OTI1MV5BMl5BanBnXkFtZTgwMzQxODcwMzE@._V1_SX300.jpg', u'Title': u'Working Class'}",January 28 - Working Class,0.0,Working Class
124,"{u'imdbID': u'tt1728860', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODk5MjMxODY4M15BMl5BanBnXkFtZTcwOTg4OTk0Nw@@._V1_SX300.jpg', u'Title': u'Eagleheart'}",February 2 - Eagleheart,0.0,Eagleheart
125,"{u'imdbID': u'tt1620950', u'Year': u'2011', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNTkyOTgwNV5BMl5BanBnXkFtZTcwMzI5MTcyNA@@._V1_SX300.jpg', u'Title': u'The Chicago Code'}",February 7 - The Chicago Code,0.0,The Chicago Code
126,"{u'imdbID': u'tt1832727', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BODY0NzMxMjQ1M15BMl5BanBnXkFtZTgwNjU0OTcwMzE@._V1_SX300.jpg', u'Title': u'Only in America with Larry the Cable Guy'}",February 8 - Only in America with Larry the Cable Guy,0.0,Only in America with Larry the Cable Guy
127,"{u'imdbID': u'tt1809194', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NzMwNDE4Ml5BMl5BanBnXkFtZTcwOTQxMjIzNA@@._V1_SX300.jpg', u'Title': u'Traffic Light'}",February 8 - Traffic Light,0.0,Traffic Light
128,"{u'imdbID': u'tt1583638', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg0MjcxNDQzM15BMl5BanBnXkFtZTcwOTA3MDU0NA@@._V1_SX300.jpg', u'Title': u'Mr. Sunshine'}",February 9 - Mr. Sunshine,0.0,Mr. Sunshine
129,"{u'imdbID': u'tt1824580', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Must Love Cats'}",February 12 - Must Love Cats,0.0,Must Love Cats
130,"{u'imdbID': u'tt1833403', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQwNjMwNDUzNV5BMl5BanBnXkFtZTgwNTc1NjMwMjE@._V1_SX300.jpg', u'Title': u'Jake and the Never Land Pirates'}",February 14 - Jake and the Never Land Pirates,0.0,Jake and the Never Land Pirates
131,"{u'imdbID': u'tt1684910', u'Year': u'2011', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTY1MzQ3OTk0N15BMl5BanBnXkFtZTcwNTc1ODcxNg@@._V1_SX300.jpg', u'Title': u'Mad Love'}",February 14 - Mad Love,0.0,Mad Love
132,"{u'imdbID': u'tt1862938', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZGM5YjVhNmQtNDJlYy00NjBmLWJjMGQtNTg0ZThkMTQ2NzAxXkEyXkFqcGdeQXVyMTIxMTcyMDI@._V1_SX300.jpg', u'Title': u'Our America with Lisa Ling'}",February 15 - Our America with Lisa Ling,0.0,Our America with Lisa Ling
133,"{u'imdbID': u'tt1703874', u'Year': u'2011', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTgwOTYzNTMyNV5BMl5BanBnXkFtZTcwNzY3NjI0NA@@._V1_SX300.jpg', u'Title': u'Criminal Minds: Suspect Behavior'}",February 16 - Criminal Minds: Suspect Behavior,0.0,Criminal Minds: Suspect Behavior
134,"{u'imdbID': u'tt1833558', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0MDg3MzQ5N15BMl5BanBnXkFtZTcwMjI1ODU0NA@@._V1_SX300.jpg', u'Title': u'The Real Housewives of Miami'}",February 22 - The Real Housewives of Miami,0.0,The Real Housewives of Miami
135,"{u'imdbID': u'tt1702440', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjYyMjAxNDQwMV5BMl5BanBnXkFtZTcwNTgxODkzNA@@._V1_SX300.jpg', u'Title': u'Shedding for the Wedding'}",February 23 - Shedding for the Wedding,0.0,Shedding for the Wedding
136,"{u'imdbID': u'tt1672189', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1NDMxMjI1OV5BMl5BanBnXkFtZTcwNzQ4MjQ1NA@@._V1_SX300.jpg', u'Title': u'Camelot'}",February 25 - Camelot,0.0,Camelot
138,"{u'imdbID': u'tt1819781', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjIzOTgwMjA0Nl5BMl5BanBnXkFtZTgwNjY2OTcwMzE@._V1_SX300.jpg', u'Title': u'After Lately'}",March 6 - After Lately,0.0,After Lately
139,"{u'imdbID': u'tt1853840', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjI4NzQ4MDc4OF5BMl5BanBnXkFtZTcwNjE0NzE3NA@@._V1_SX300.jpg', u'Title': u""America's Next Great Restaurant""}",March 6 - America's Next Great Restaurant,0.0,America's Next Great Restaurant
140,"{u'imdbID': u'tt1590961', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Breakout Kings'}",March 6 - Breakout Kings,0.0,Breakout Kings
141,"{u'imdbID': u'tt1834670', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM4MDA4MzkzNF5BMl5BanBnXkFtZTcwOTYwNjA2NA@@._V1_SX300.jpg', u'Title': u'Taking on Tyson'}",March 6 - Taking on Tyson,0.0,Taking on Tyson
142,check out later,March 14 - Love & Hip Hop,0.0,Love & Hip Hop
143,"{u'imdbID': u'tt1587669', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNzkzOTkwM15BMl5BanBnXkFtZTcwNTMyNzkxNQ@@._V1_SX300.jpg', u'Title': u'Body of Proof'}",March 29 - Body of Proof,0.0,Body of Proof
145,,April 1 - CHAOS,0.0,CHAOS
146,"{u'imdbID': u'tt1582457', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MjY1NjA1MF5BMl5BanBnXkFtZTcwNDU4MTg2Nw@@._V1_SX300.jpg', u'Title': u'The Borgias'}",April 3 - The Borgias,0.0,The Borgias
147,"{u'imdbID': u'tt1637727', u'Year': u'2011\u20132014', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5MTUxMzU3Ml5BMl5BanBnXkFtZTgwMDU3NDYxMjE@._V1_SX300.jpg', u'Title': u'The Killing'}",April 3 - The Killing,0.0,The Killing
148,"{u'imdbID': u'tt1893088', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BOTY0MDQxOTMwNV5BMl5BanBnXkFtZTgwNDE5ODcwMzE@._V1_SX300.jpg', u'Title': u'The Problem Solverz'}",April 4 - The Problem Solverz,0.0,The Problem Solverz
149,"{u'imdbID': u'tt1630574', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjI1MTUwNjA1N15BMl5BanBnXkFtZTcwMjQ0NTM2Nw@@._V1_SX300.jpg', u'Title': u'Breaking In'}",April 6 - Breaking In,0.0,Breaking In
150,"{u'imdbID': u'tt1610527', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTkxNzQ0MDMyMF5BMl5BanBnXkFtZTgwNTYzMjQ2NzE@._V1_SX300.jpg', u'Title': u'Workaholics'}",April 6 - Workaholics,0.0,Workaholics
151,"{u'imdbID': u'tt1898575', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1NjE5NjY0Nl5BMl5BanBnXkFtZTcwNzk4NDMyOA@@._V1_SX300.jpg', u'Title': u'Gigolos'}",April 7 - Gigolos,0.0,Gigolos
152,check out later,April 10 - Khloé & Lamar,0.0,Khloé & Lamar
153,"{u'imdbID': u'tt1827070', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u""Drew Carey's Improv-A-Ganza""}",April 11 - Drew Carey's Improv-A-Ganza,0.0,Drew Carey's Improv
154,"{u'imdbID': u'tt1885032', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjg2Njk1OTE0NF5BMl5BanBnXkFtZTgwNzQ5ODcwMzE@._V1_SX300.jpg', u'Title': u'Sports Show with Norm Macdonald'}",April 12 - Sports Show with Norm Macdonald,0.0,Sports Show with Norm Macdonald
155,"{u'imdbID': u'tt1587678', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NTQyOTM5OF5BMl5BanBnXkFtZTcwOTYyMTU2OA@@._V1_SX300.jpg', u'Title': u'Happy Endings'}",April 13 - Happy Endings,0.0,Happy Endings
156,"{u'imdbID': u'tt1599374', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjExMjM4MDc5Nl5BMl5BanBnXkFtZTcwMTU5ODQ5NA@@._V1_SX300.jpg', u'Title': u'The Paul Reiser Show'}",April 14 - The Paul Reiser Show,0.0,The Paul Reiser Show
157,"{u'imdbID': u'tt1876612', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQ2NTA1ODE5NV5BMl5BanBnXkFtZTgwNTU5ODcwMzE@._V1_SX300.jpg', u'Title': u'Audrina'}",April 17 - Audrina,0.0,Audrina
158,"{u'imdbID': u'tt0944947', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjM5OTQ1MTY5Nl5BMl5BanBnXkFtZTgwMjM3NzMxODE@._V1_SX300.jpg', u'Title': u'Game of Thrones'}",April 17 - Game of Thrones,0.0,Game of Thrones
159,"{u'imdbID': u'tt1833188', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjI0NTMzMTcyNV5BMl5BanBnXkFtZTgwMDM0OTcwMzE@._V1_SX300.jpg', u'Title': u'Repo Games'}",April 26 - Repo Games,0.0,Repo Games
161,"{u'imdbID': u'tt1726839', u'Year': u'2011\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4ODYwMjg2MV5BMl5BanBnXkFtZTcwOTM1NjkyNw@@._V1_SX300.jpg', u'Title': u'The Looney Tunes Show'}",May 3 - The Looney Tunes Show,0.0,The Looney Tunes Show
162,"{u'imdbID': u'tt1772752', u'Year': u'2011\u20132014', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjMyNDM2MzIxMl5BMl5BanBnXkFtZTgwNjI1NjMwMjE@._V1_SX300.jpg', u'Title': u'A.N.T. Farm'}",May 6 - A.N.T. Farm,0.0,A.N.T. Farm
163,"{u'imdbID': u'tt1942683', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNWY2YWU1NWEtZTk2Yi00Y2Q5LThlOTMtZWQzZTQ1OWM5MmM2XkEyXkFqcGdeQXVyNjQyMzg3MTE@._V1_SX300.jpg', u'Title': u'The Amazing World of Gumball'}",May 9 - The Amazing World of Gumball,0.0,The Amazing World of Gumball
164,"{u'imdbID': u'tt1841108', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjg2MTMwNzkxM15BMl5BanBnXkFtZTcwNzExNTEwOQ@@._V1_SX300.jpg', u'Title': u'Femme Fatales'}",May 13 - Femme Fatales,0.0,Femme Fatales
165,"{u'imdbID': u'tt1953251', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNDZkZTk1ZmEtMzk5Yy00YTM0LWE3YjctMTM4NzkwZTA3OGI2XkEyXkFqcGdeQXVyNDQ0MzU5MDE@._V1_SX300.jpg', u'Title': u'Soul Quest Overdrive'}",May 24 - Soul Quest Overdrive,0.0,Soul Quest Overdrive
166,"{u'imdbID': u'tt1778985', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjM5NzY2ODMwNl5BMl5BanBnXkFtZTgwMzE0NzcwMzE@._V1_SX300.jpg', u'Title': u'Platinum Hit'}",May 30 - Platinum Hit,0.0,Platinum Hit
167,"{u'imdbID': u'tt1650552', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODM5ODM0MTcyNF5BMl5BanBnXkFtZTgwMzA5MTE2MDE@._V1_SX300.jpg', u'Title': u'Single Ladies'}",May 30 - Single Ladies,0.0,Single Ladies
169,check out later,June 1 - Franklin & Bash,0.0,Franklin & Bash
170,"{u'imdbID': u'tt1582454', u'Year': u'2011', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTM4ODc2NzE2NF5BMl5BanBnXkFtZTcwNzAwOTg0NQ@@._V1_SX300.jpg', u'Title': u'Love Bites'}",June 2 - Love Bites,0.0,Love Bites
171,"{u'imdbID': u'tt1567432', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BY2NiMWM4NjYtMjY0Zi00ODMzLWFkODQtMjM0ODA4YzA1NzFjXkEyXkFqcGdeQXVyNjY0Mjg0NzI@._V1_SX300.jpg', u'Title': u'Teen Wolf'}",June 5 - Teen Wolf,0.0,Teen Wolf
172,"{u'imdbID': u'tt1758772', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMxOTg1NTIxMF5BMl5BanBnXkFtZTcwNjkwOTM4NQ@@._V1_SX300.jpg', u'Title': u'Switched at Birth'}",June 6 - Switched at Birth,0.0,Switched at Birth
173,"{u'imdbID': u'tt1816993', u'Year': u'2011\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjI3MzUxNzkzNl5BMl5BanBnXkFtZTcwNTc5NDU4Nw@@._V1_SX300.jpg', u'Title': u'The Glee Project'}",June 12 - The Glee Project,0.0,The Glee Project
174,"{u'imdbID': u'tt1836417', u'Year': u'2011', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODU4MTQ4OTA1OF5BMl5BanBnXkFtZTcwNTkwOTM4NQ@@._V1_SX300.jpg', u'Title': u'The Protector'}",June 12 - The Protector,0.0,The Protector
175,"{u'imdbID': u'tt1765622', u'Year': u'2011\u20132015', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTYzMzg4MzI0Ml5BMl5BanBnXkFtZTcwMDM0MTEzNw@@._V1_SX300.jpg', u'Title': u""Kickin' It""}",June 13 - Kickin' It,0.0,Kickin' It
